title,age_min,age_max,duration_mins,tags,cost,indoor_outdoor,season,materials_needed,how_to_play,players,parent_caution
Paper Plate Masks Animals,4,10,45,"craft, imaginative, wearable",low,indoor,all,"[""paper plates"", ""scissors"", ""markers"", ""elastic string""]","['Cut eye holes in plate.', 'Draw and color animal face.', 'Add ears or features with extra paper.', 'Attach elastic to wear.']",1+,yes
Try Food Truck Festival,12,99,90,"culinary, exploration",medium,outdoor,all,"[""money for food""]","['Find food truck festival.', 'Try different truck cuisines.', 'Vote on favorites.', 'Enjoy variety of foods.']",1+,no
Historic Reenactment,14,70,240,"hobby, history",high,outdoor,all,"[""period costume"", ""equipment"", ""camping gear""]","['Join reenactment group.', 'Learn historical period.', 'Create authentic costume and gear.', 'Participate in events.']",4+,no
Lock Picking Practice,18,99,30,"skill, puzzle, hobby",low,indoor,all,"[""practice locks"", ""lock pick set""]","['Purchase beginner lock pick set legally.', 'Watch tutorials on basic picking techniques.', 'Practice on practice locks to learn mechanics.', 'Never pick locks you dont own.']",1,no
Pet Fostering,40,99,480,"animals, caregiving",medium,indoor,all,"[""pet supplies""]","['Sign up with local animal shelter.', 'Foster cats, dogs, or other animals temporarily.', 'Provide care until permanent homes found.', 'Rewarding without long-term commitment.']",1,yes
Canasta,35,99,90,"game, cards, social",free,indoor,all,"[""two decks of cards with jokers""]","['Learn rules for melding and scoring', 'Play with partners in teams of two', 'Form sets and runs of cards', 'Strategic card game for four players']",4,no
Fishing Trip,13,99,180,"outdoor, relaxation",medium,outdoor,"spring,summer,autumn","[""fishing rod"", ""bait"", ""tackle"", ""license""]","['Obtain fishing license and learn local regulations.', 'Find a good fishing spot at lake, river, or pier.', 'Bait hook and cast line into water.', 'Enjoy peaceful time while waiting for fish to bite.']",1+,yes
Leatherwork,25,99,120,"craft, skill, hands-on",high,indoor,all,"[""leather"", ""tools"", ""dye"", ""hardware""]","['Learn leather working basics and safety', 'Cut leather pieces for wallets or belts', 'Stitch or rivet pieces together', 'Dye and finish leather products']",1+,yes
Volunteer at Animal Shelter,13,19,120,"volunteer, animals",free,indoor,all,"[""comfortable clothes"", ""closed-toe shoes""]","['Sign up to volunteer at local shelter.', 'Walk dogs and socialize cats.', 'Clean cages and feed animals.', 'Learn about animal care.']",1+,yes
Zentangle Art,6,99,30,"art, mindfulness",low,indoor,all,"[""paper"", ""pens""]","['Draw string or border on paper.', 'Fill sections with repetitive patterns.', 'Use different tangles in each area.', 'Focus on the meditative process.']",1+,no
RC Cars Racing,10,60,90,"hobby, racing",high,outdoor,all,"[""RC car"", ""battery"", ""charger"", ""tools""]","['Charge and maintain RC car.', 'Practice driving and control.', 'Race against others.', 'Upgrade and tune car.']",1+,yes
Celebrity Name Guessing Game,10,99,30,"game, guessing, social",free,indoor,all,"[""paper"", ""pen"", ""tape""]","['Write celebrity names.', 'Stick to participant foreheads.', 'Ask yes or no questions.', 'Guess identity correctly.']",3+,no
Cycling Groups,50,99,120,"fitness, social",medium,outdoor,all,"[""bicycle"", ""helmet"", ""water""]","['Join local cycling club for regular rides.', 'Ride at comfortable pace with group.', 'Explore bike paths and scenic routes.', 'Low-impact cardio with social element.']",3+,no
Musical Instrument Learning,10,99,45,"music, skill, creative",medium,indoor,all,"[""instrument of choice"", ""music books or lessons""]","['Choose instrument that appeals to you.', 'Take lessons from instructor or use online tutorials.', 'Practice regularly to build muscle memory.', 'Play in bands or recitals as skills improve.']",1,no
DIY Rain Stick,7,14,90,"craft, music, cultural",low,indoor,all,"[""paper towel tube"", ""rice"", ""nails or toothpicks"", ""paper"", ""tape""]","['Push nails through tube in spiral.', 'Seal one end with paper.', 'Add rice and seal other end.', 'Tilt to hear rain sounds.']",1+,yes
Wildlife Survey Nocturnal,16,75,180,wildlife research,free,outdoor,all,"[""flashlight""]","['Listen for calls', 'Spot nocturnal', 'Record observations', 'Help research']",2+,no
Try Canning Homemade Jam,13,99,120,"culinary, skill",low,indoor,all,"[""fruit"", ""sugar"", ""jars"", ""canning equipment""]","['Select and prepare fruit.', 'Cook fruit with sugar.', 'Sterilize jars properly.', 'Process and store.']",1+,yes
Homemade Bird Bath,6,13,60,"nature, craft, outdoor",low,outdoor,all,"[""large shallow dish"", ""rocks"", ""water""]","['Place dish in garden or yard.', 'Add rocks for birds to perch.', 'Fill with fresh water.', 'Watch birds visit and bathe.']",1+,yes
Keep the Balloon Up,2,7,10,"exercise, coordination",low,both,all,"[""balloons"", ""pool noodle (optional)"", ""various balls of different sizes""]","['Inflate a balloon and clear a space where it can be batted around.', 'Have children use their hands or a pool noodle to tap the balloon into the air.', 'Challenge them to keep the balloon from touching the ground for as long as they can.', 'Introduce variations like using different sized balls or switching hitting hands.']",1+,yes
Clean Bathroom Thoroughly,13,18,30,chore,free,indoor,all,[],"['Equip with rubber gloves, scrub brushes, and disinfectants for a deep clean.', 'Assign tasks such as scrubbing the toilet bowl, wiping shower walls, and polishing taps.', 'Remove items from counters and shelves to clean surfaces, then replace them neatly.', 'Finish by mopping the floor and hanging fresh towels.']",1+,no
Homemade Compass,8,14,45,"science, educational, outdoor",low,indoor,all,"[""needle"", ""magnet"", ""cork"", ""bowl of water""]","['Magnetize needle by rubbing with magnet.', 'Push needle through cork slice.', 'Float in bowl of water.', 'Watch needle point north.']",1+,yes
Salsa Dancing,18,99,60,"social, fitness, cultural",low,indoor,all,"[""dance shoes optional""]","['Learn basic salsa steps and turns', 'Practice with partners at classes', 'Attend salsa socials for dancing', 'Enjoy Latin music and culture']",1+,no
Homemade Cinnamon Ornaments,6,99,90,"craft, aromatic, keepsake",low,indoor,all,"[""cinnamon"", ""applesauce"", ""cookie cutters"", ""ribbon""]","['Mix cinnamon with applesauce to form dough.', 'Roll out and cut shapes.', 'Poke holes for hanging.', 'Dry completely and add ribbons.']",1+,no
Archaeology Dig Site Work,16,75,480,science field,medium,outdoor,all,"[""tools""]","['Excavate carefully', 'Document layers', 'Preserve artifacts', 'Learn history']",3+,yes
Bioprinting Exploration,20,75,180,technology science,high,indoor,all,"[""bioprinting equipment""]","['Understand technology', 'Prepare bioink', 'Print tissue', 'Study results']",1+,yes
Candle Making,18,99,90,"craft, creative, productive",medium,indoor,all,"[""wax"", ""wicks"", ""fragrance oils"", ""containers"", ""thermometer""]","['Melt wax and add fragrances', 'Pour into containers with wicks', 'Allow to cool and cure', 'Create custom candles for home or gifts']",1+,yes
3D Modeling,14,70,180,"technology, design",high,indoor,all,"[""computer"", ""3D software"", ""tutorials""]","['Learn 3D modeling software.', 'Create models from primitives.', 'Texture and light models.', 'Render final images.']",1+,no
Animation,14,70,180,"art, technology",high,indoor,all,"[""computer"", ""animation software"", ""drawing tablet""]","['Learn principles of animation.', 'Create keyframes and in-betweens.', 'Animate characters or objects.', 'Render final animation.']",1+,no
Indoor Plant Care,50,99,30,"hobby, nature",medium,indoor,all,"[""houseplants"", ""watering can"", ""fertilizer""]","['Create indoor jungle with variety of plants.', 'Learn care requirements for each species.', 'Water and fertilize on regular schedule.', 'Propagate plants to expand collection.']",1,no
Literacy Volunteers,18,80,90,"volunteer, teaching",free,indoor,all,"[""teaching materials""]","['Help adults learn to read.', 'Be patient and encouraging.', 'Use teaching methods provided.', 'Change lives through literacy.']",1,no
Basket Weaving,12,99,120,"crafts, traditional",medium,indoor,all,"[""reed or willow"", ""water"", ""tools""]","['Soak weaving materials.', 'Create base structure.', 'Weave sides up.', 'Finish rim and handle.']",1+,yes
Swimming Laps,18,99,45,"fitness, low-impact, cardio",medium,indoor,all,"[""swimsuit"", ""goggles"", ""pool access""]","['Find a local pool with lap swim hours', 'Swim continuous laps for cardiovascular exercise', 'Vary strokes for full-body workout', 'Track distance and progress over time']",1+,no
Build 3D Printed Projects,13,19,120,"STEM, creative, tech",high,indoor,all,"[""3D printer"", ""CAD software""]","['Learn CAD design.', 'Create file.', 'Print project.', 'Show results.']",1+,no
Bollywood Dancing,10,50,60,"dance, cultural",low,indoor,all,"[""colorful clothes""]","['Learn Bollywood style.', 'Practice energetic movements.', 'Dance to Indian music.', 'Perform group dances.']",1+,no
Sorting Buttons,3,5,20,"learning, fine motor",free,indoor,all,"[""buttons"", ""bowls"", ""sorting trays""]","['Provide buttons in different colors and sizes.', 'Sort by color, size, or number of holes.', 'Count buttons in each category.', 'Practice patterns with sorted buttons.']",1+,yes
Geocaching Adventure,10,99,90,"outdoor, exploration, tech",low,outdoor,all,"[""smartphone with GPS"", ""geocaching app""]","['Download geocaching app and create account.', 'Search for geocaches hidden in your area.', 'Use GPS to navigate to cache locations.', 'Sign logbook and trade small items in cache.']",1+,no
Kite Flying,5,99,45,"outdoor, fun",low,outdoor,all,"[""kite"", ""string"", ""windy day""]","['Assemble kite according to instructions.', 'Run into wind to launch.', 'Control kite with string.', 'Perform tricks and maneuvers.']",1+,no
Community Garden,25,99,90,"outdoor, social, productive",low,outdoor,all,"[""gardening tools"", ""seeds or plants""]","['Join community garden and rent plot', 'Plant vegetables, herbs, or flowers', 'Share knowledge with fellow gardeners', 'Harvest and enjoy fresh produce']",1+,no
Augmented Reality Art,18,99,120,art technology,high,indoor,all,"[""AR software""]","['Design AR experience', 'Code application', 'Create art', 'Display digitally']",1+,no
Sandbox Digging,1,6,40,"sensory, outdoor, creative",medium,outdoor,"spring,summer,autumn","[""sandbox"", ""shovels"", ""buckets""]","['Fill a sandbox with clean play sand.', 'Provide scoops, buckets, and molds for building.', 'Let children dig, pour, and create sand castles.', 'Cover sandbox when not in use to keep clean.']",1+,yes
Stained Glass,14,99,120,"crafts, art",medium,indoor,all,"[""glass"", ""soldering iron"", ""foil"", ""flux"", ""pattern""]","['Cut glass pieces to pattern.', 'Wrap edges with copper foil.', 'Solder pieces together.', 'Clean and display.']",1+,yes
Balloon Volleyball,6,14,45,"game, active, indoor",low,indoor,all,"[""balloon"", ""string or tape for net""]","['Create net with string across room.', 'Divide into two teams.', 'Hit balloon over net without letting it touch ground.', 'First team to score wins.']",4+,no
Card Games,18,99,90,"social, strategy, fun",free,indoor,all,"[""deck of cards""]","['Learn games like bridge, poker, or rummy', 'Host regular card nights with friends', 'Play for fun or small stakes', 'Teach games to new players']",2+,no
Frisbee Golf,10,50,90,"sport, outdoor",low,outdoor,all,"[""frisbee golf discs"", ""course map""]","['Find disc golf course.', 'Throw disc toward baskets.', 'Count throws as strokes.', 'Complete all holes.']",2+,no
Foraging,25,99,120,"outdoor, educational, culinary",free,outdoor,all,"[""field guide"", ""basket""]","['Learn to identify edible plants safely', 'Forage for mushrooms, berries, herbs', 'Only harvest what you can identify', 'Respect nature and regulations']",1+,yes
Bridge Club,50,99,120,"strategy, social, cognitive",free,indoor,all,"[""cards"", ""score sheets""]","['Learn or refresh bridge rules', 'Join local bridge clubs or groups', 'Play regular games with partners', 'Participate in tournaments if interested']",4,no
Scrubbing Activity,2,5,20,"practical life, motor skills",low,outdoor,"spring,summer,autumn","[""scrub brush"", ""bucket"", ""water""]","['Set up a bucket with soapy water and scrub brushes.', 'Let child scrub outdoor furniture, toys, or sidewalk.', 'This builds arm strength and provides sensory input.', 'Rinse cleaned items with hose when done.']",1+,no
DIY Slime Making,8,16,30,"science, creative, fun",low,indoor,all,"[""glue"", ""borax or contact lens solution"", ""food coloring"", ""glitter (optional)"", ""bowls""]","['Mix glue with water in bowl.', 'Add food coloring and glitter for customization.', 'Slowly add activator while stirring until slime forms.', 'Knead with hands until desired consistency.']",1+,yes
Sidewalk Chalk Games,5,12,60,"outdoor, creative, active",low,outdoor,all,"[""sidewalk chalk""]","['Draw games: tic-tac-toe, four square, hopscotch.', 'Create obstacle courses to follow.', 'Draw huge murals and scenes.', 'Photograph before rain washes away.']",1+,no
