title,age_min,age_max,duration_mins,tags,cost,indoor_outdoor,season,materials_needed,how_to_play,players,parent_caution
Indoor Paper Airplane Olympics,7,15,60,"game, engineering, competitive",free,indoor,all,"[""paper"", ""measuring tape"", ""targets""]","['Create different airplane designs.', 'Set up events: distance, accuracy, time aloft.', 'Compete in each category.', 'Award medals for winners.']",2+,no
Homemade Pancake Art,6,99,45,"culinary, creative, breakfast",low,indoor,all,"[""pancake batter"", ""squeeze bottles"", ""food coloring"", ""griddle""]","['Divide batter and add colors.', 'Pour into squeeze bottles.', 'Draw designs on griddle.', 'Flip and enjoy edible art.']",2+,yes
Backyard Night Walk,6,99,45,"outdoor, nature, nighttime",low,outdoor,all,"[""flashlights"", ""nature guide""]","['Walk familiar path after dark.', 'Use flashlights to explore.', 'Listen to nighttime sounds.', 'Spot nocturnal animals safely.']",2+,yes
Paper Plate Butterfly,3,8,30,"craft, spring, colorful",low,indoor,spring,"[""paper plate"", ""paint"", ""pipe cleaners"", ""pom poms""]","['Cut plate in half for wings.', 'Paint colorful patterns.', 'Add pipe cleaner body and antennae.', 'Attach pom pom head.']",1+,no
DIY Bath Crayons,7,14,45,"craft, bath time, creative",low,indoor,all,"[""soap"", ""cornstarch"", ""food coloring"", ""molds""]","['Grate soap and mix with cornstarch.', 'Add water and coloring.', 'Pour into molds and let harden.', 'Draw on tub walls during bath.']",1+,yes
Indoor Scavenger Hunt Alphabet,5,10,45,"game, literacy, active",free,indoor,all,"[""paper with alphabet"", ""pencil""]","['Create alphabet checklist.', 'Find objects starting with each letter.', 'Check off letters when found.', 'Complete entire alphabet.']",1+,no
Homemade Pita Chips,8,99,45,"culinary, snack, healthy",low,indoor,all,"[""pita bread"", ""oil"", ""seasonings"", ""oven""]","['Cut pitas into triangles.', 'Brush with oil and seasonings.', 'Bake until crispy.', 'Serve with dips.']",1+,yes
Nature Texture Book,5,12,90,"craft, nature, sensory",low,outdoor,all,"[""cardstock"", ""glue"", ""natural materials"", ""stapler""]","['Collect items with different textures.', 'Glue one item per page.', 'Label each texture.', 'Bind pages into book.']",1+,no
Paper Plate Frog,4,9,30,"craft, pond, spring",low,indoor,spring,"[""paper plate"", ""green paint"", ""construction paper"", ""googly eyes""]","['Paint plate green.', 'Add googly eyes on top edge.', 'Cut legs from paper and attach.', 'Add red tongue.']",1+,yes
DIY Coin Bank,7,14,60,"craft, practical, savings",low,indoor,all,"[""plastic bottle or container"", ""decorations"", ""scissors""]","['Cut coin slot in container.', 'Decorate exterior creatively.', 'Add label for savings goal.', 'Use to save money.']",1+,yes
Backyard Star Gazing Party,7,99,120,"educational, social, nighttime",low,outdoor,all,"[""blankets"", ""star chart"", ""telescope (optional)"", ""snacks""]","['Set up viewing area after dark.', 'Identify constellations together.', 'Share constellation mythology.', 'Enjoy snacks under stars.']",3+,yes
Indoor Musical Chairs,4,12,20,"game, music, active",free,indoor,all,"[""chairs"", ""music player""]","['Set up chairs in circle.', 'Play music while walking around.', 'Stop music and sit quickly.', 'Remove chair each round.']",5+,no
Homemade Cheese Quesadillas,7,99,30,"culinary, simple, lunch",low,indoor,all,"[""tortillas"", ""cheese"", ""toppings"", ""skillet""]","['Place cheese and toppings on tortilla.', 'Fold in half.', 'Cook in skillet until golden.', 'Cut into wedges and serve.']",1+,yes
Nature Wind Chimes,6,13,90,"craft, nature, musical",low,outdoor,all,"[""sticks"", ""string"", ""shells or stones with holes""]","['Tie strings to stick at varying lengths.', 'Attach natural objects to strings.', 'Hang where wind will catch.', 'Listen to natural chimes.']",1+,no
Paper Plate Dinosaur,4,10,45,"craft, prehistoric, imaginative",low,indoor,all,"[""paper plates"", ""paint"", ""construction paper"", ""googly eyes""]","['Cut plate into dinosaur body shape.', 'Paint in dinosaur colors.', 'Add spikes, tail, and head from paper.', 'Attach googly eyes.']",1+,no
DIY Bookmark Corner,7,14,45,"craft, functional, creative",low,indoor,all,"[""paper"", ""scissors"", ""markers"", ""glue""]","['Fold paper into triangle pocket.', 'Decorate as animals or characters.', 'Glue edges to secure.', 'Slip on book corner.']",1+,no
Indoor Pillow Mountain Climb,4,10,30,"active, imaginative, exercise",free,indoor,all,"[""pillows"", ""cushions"", ""blankets""]","['Pile pillows into mountain.', 'Climb to summit safely.', 'Plant flag at top.', 'Slide or climb down.']",2+,yes
Homemade Salsa Fresh,8,99,30,"culinary, healthy, Mexican",low,indoor,all,"[""tomatoes"", ""onion"", ""cilantro"", ""lime"", ""jalapeño""]","['Dice all vegetables finely.', 'Mix together in bowl.', 'Add lime juice and salt.', 'Serve with chips.']",1+,yes
Backyard Shadow Tag,6,14,45,"outdoor, active, sunny day",free,outdoor,all,[],"['Play tag by stepping on shadows.', 'It tags others by stepping on their shadow.', 'No body contact needed.', 'Play in sunny open area.']",4+,no
Paper Collage Animals,5,12,60,"art, creative, imaginative",low,indoor,all,"[""magazines"", ""scissors"", ""glue"", ""paper""]","['Cut shapes and colors from magazines.', 'Arrange to create animal shapes.', 'Glue pieces to paper.', 'Create entire animal collection.']",1+,yes
DIY Candle Making,10,16,120,"craft, aromatic, gift",medium,indoor,all,"[""wax"", ""wicks"", ""containers"", ""essential oils"", ""double boiler""]","['Melt wax in double boiler.', 'Add scent with essential oils.', 'Pour into containers with centered wicks.', 'Let cool completely before using.']",1+,yes
Indoor Bean Bag Race,5,12,30,"game, active, balance",low,indoor,all,"[""bean bags""]","['Place bean bag on head.', 'Race to finish line without dropping.', 'If dropped, return to start.', 'First to finish wins.']",3+,no
Homemade Brownies Fudgy,8,99,90,"culinary, baking, dessert",low,indoor,all,"[""chocolate"", ""butter"", ""sugar"", ""eggs"", ""flour""]","['Melt chocolate and butter together.', 'Mix in sugar and eggs.', 'Add flour and stir.', 'Bake until fudgy center remains.']",1+,yes
Nature Habitat Diorama,7,14,120,"craft, educational, ecosystem",low,indoor,all,"[""shoebox"", ""natural materials"", ""toy animals"", ""glue""]","['Research specific habitat.', 'Create environment in box.', 'Add appropriate plants and features.', 'Place animals in habitat.']",1+,yes
Paper Plate Snail,3,8,30,"craft, garden, creative",low,indoor,all,"[""paper plate"", ""paint"", ""construction paper"", ""googly eyes""]","['Paint spiral pattern on plate.', 'Cut snail body from paper.', 'Attach plate as shell.', 'Add googly eyes and antennae.']",1+,no
DIY Worry Box,7,14,60,"craft, emotional, coping",low,indoor,all,"[""small box"", ""paper"", ""decorations"", ""pens""]","['Decorate box creatively.', 'Write worries on paper slips.', 'Place in box to release worry.', 'Review and discard periodically.']",1+,no
Backyard Bird Nest Hunt,5,11,60,"nature, observation, spring",free,outdoor,spring,"[""binoculars (optional)"", ""notebook""]","['Search trees for bird nests.', 'Observe from safe distance.', 'Identify bird species if possible.', 'Document locations and types.']",2+,yes
Indoor Basketball HORSE,7,15,30,"game, active, competitive",low,indoor,all,"[""small ball"", ""basket or hoop""]","['First player makes shot from anywhere.', 'Others must match same shot.', 'Miss and get letter H-O-R-S-E.', 'Five letters and you are out.']",2+,no
Homemade Pickles Quick,9,99,180,"culinary, preservation, tangy",low,indoor,all,"[""cucumbers"", ""vinegar"", ""salt"", ""spices"", ""jars""]","['Slice cucumbers thinly.', 'Pack in jars with spices.', 'Pour hot vinegar brine over.', 'Refrigerate overnight before eating.']",1+,yes
Nature Mandala Group,6,99,90,"art, nature, collaborative",free,outdoor,all,"[""natural materials""]","['Work together to gather materials.', 'Create large mandala pattern on ground.', 'Each person adds section.', 'Photograph collaborative art.']",3+,no
Paper Plate Turtle,4,9,30,"craft, reptile, creative",low,indoor,all,"[""paper plate"", ""green paint"", ""construction paper"", ""googly eyes""]","['Paint plate green with shell pattern.', 'Cut head, legs, and tail from paper.', 'Attach to plate edges.', 'Add googly eyes to head.']",1+,no
DIY Felt Board Stories,7,14,120,"craft, literacy, storytelling",medium,indoor,all,"[""felt sheets"", ""cardboard"", ""scissors"", ""glue""]","['Cover board with felt background.', 'Cut felt pieces as story characters.', 'Create props and scenery.', 'Tell stories with moveable pieces.']",1+,no
Indoor Sock Curling,6,14,45,"game, active, strategy",free,indoor,all,"[""rolled socks"", ""tape"", ""smooth floor""]","['Mark target circles with tape.', 'Slide socks toward target.', 'Closest to center scores points.', 'Play in teams for competition.']",2+,no
Homemade Fried Rice,9,99,60,"culinary, Asian, practical",low,indoor,all,"[""cooked rice"", ""vegetables"", ""eggs"", ""soy sauce"", ""oil""]","['Cook vegetables in hot oil.', 'Add rice and stir fry.', 'Push aside and scramble eggs.', 'Mix together with soy sauce.']",1+,yes
Backyard Fairy House Building,5,12,90,"craft, imaginative, nature",low,outdoor,all,"[""natural materials"", ""small container base""]","['Collect sticks, moss, bark, stones.', 'Build miniature fairy house structure.', 'Add details like doors and windows.', 'Leave for fairies to find.']",1+,no
Paper Plate Lion,4,9,30,"craft, jungle, creative",low,indoor,all,"[""paper plate"", ""yellow paint"", ""orange paper"", ""googly eyes""]","['Paint plate yellow.', 'Cut strips for mane from orange paper.', 'Glue around plate edge.', 'Add face features with markers and eyes.']",1+,yes
DIY Journal Making,8,16,90,"craft, literacy, personal",low,indoor,all,"[""paper"", ""cardboard"", ""needle"", ""thread"", ""decorations""]","['Fold paper into signature bundles.', 'Create covers from cardboard.', 'Sew signatures to covers.', 'Decorate cover creatively.']",1+,yes
Indoor Color Tag,5,12,20,"game, active, learning",free,indoor,all,[],"['It calls out a color.', 'Everyone must touch that color.', 'Last person to touch color becomes it.', 'Play multiple rounds.']",4+,no
Homemade Crackers,8,99,75,"culinary, baking, snack",low,indoor,all,"[""flour"", ""butter"", ""water"", ""salt"", ""seasonings""]","['Mix dough and roll very thin.', 'Cut into shapes.', 'Prick with fork.', 'Bake until crispy and golden.']",1+,yes
Nature Photo Journal,8,99,90,"photography, nature, documentation",low,outdoor,all,"[""camera or phone"", ""notebook"", ""pen""]","['Take daily nature photos.', 'Print or organize digitally.', 'Write observations about each.', 'Track seasonal changes.']",1+,no
Paper Plate Monkey,4,9,30,"craft, jungle, playful",low,indoor,all,"[""paper plate"", ""brown paint"", ""construction paper"", ""googly eyes""]","['Paint plate brown.', 'Add googly eyes and smile.', 'Cut large ears from paper and attach.', 'Add paper arms hanging down.']",1+,no
DIY Zipper Pulls,7,14,45,"craft, functional, personalized",low,indoor,all,"[""beads"", ""cord"", ""charms"", ""key rings""]","['Thread beads onto cord.', 'Add charms or decorations.', 'Attach to key ring or clip.', 'Use on jackets and bags.']",1+,no
Backyard Treasure Map Making,7,14,90,"creative, adventure, imaginative",low,outdoor,all,"[""paper"", ""markers"", ""treasure item"", ""map materials""]","['Hide treasure in yard.', 'Draw detailed map with clues.', 'Age paper with tea for effect.', 'Give map to treasure hunters.']",2+,no
Indoor Balloon Keep Up Challenge,5,12,20,"game, active, cooperative",low,indoor,all,"[""balloon""]","['Work together to keep balloon up.', 'Count consecutive hits.', 'Try to beat group record.', 'Add challenges like sitting or one hand.']",3+,no
Homemade Smoothie Bowl,7,99,30,"culinary, healthy, colorful",low,indoor,all,"[""frozen fruit"", ""yogurt"", ""toppings"", ""blender""]","['Blend fruit and yogurt until thick.', 'Pour into bowl.', 'Add creative toppings.', 'Eat with spoon.']",1+,no
Nature Habitat Study,8,15,90,"educational, science, outdoor",low,outdoor,all,"[""notebook"", ""pencil"", ""magnifying glass"", ""camera""]","['Choose habitat to study closely.', 'Observe and document all organisms.', 'Sketch ecosystem interactions.', 'Research species found.']",1+,yes
Paper Plate Pig,3,8,30,"craft, farm, creative",low,indoor,all,"[""paper plate"", ""pink paint"", ""construction paper"", ""googly eyes""]","['Paint plate pink.', 'Cut ears and snout from paper.', 'Attach to plate.', 'Add googly eyes and curly tail.']",1+,yes
DIY Bookmark Tassels Fancy,8,16,60,"craft, decorative, gift",low,indoor,all,"[""embroidery floss"", ""cardboard"", ""beads"", ""scissors""]","['Wrap thread around cardboard.', 'Tie at top and cut bottom.', 'Add beads to tassel.', 'Attach to bookmarks.']",1+,no
Homemade Granola,8,99,75,"culinary, healthy, breakfast",low,indoor,all,"[""oats"", ""honey"", ""oil"", ""nuts"", ""dried fruit""]","['Mix oats with honey and oil.', 'Spread on baking sheet.', 'Bake until golden stirring occasionally.', 'Add dried fruit when cool.']",1+,yes
Backyard Nature Walk Mindful,6,99,45,"mindfulness, nature, calm",free,outdoor,all,[],"['Walk slowly through nature.', 'Practice mindful observation.', 'Notice small details often missed.', 'Discuss feelings and observations.']",1+,no
Paper Plate Penguin,4,9,30,"craft, winter, antarctic",low,indoor,winter,"[""paper plate"", ""black and white paint"", ""orange paper"", ""googly eyes""]","['Paint plate black and white as body.', 'Add googly eyes.', 'Cut orange beak and feet.', 'Attach features to penguin.']",1+,no
DIY Pompom Animals,7,14,90,"craft, cute, 3D",medium,indoor,all,"[""yarn"", ""cardboard"", ""googly eyes"", ""glue"", ""felt""]","['Make pompoms from yarn.', 'Glue pompoms together as animal body.', 'Add felt ears and features.', 'Attach googly eyes.']",1+,no
Indoor Minute to Win It Games,7,15,90,"game, competitive, timed",low,indoor,all,"[""various household items""]","['Set up multiple quick challenges.', 'Each game has 60-second limit.', 'Keep score across all events.', 'Award prizes to winners.']",2+,no
Homemade Breadsticks,9,99,90,"culinary, baking, savory",low,indoor,all,"[""flour"", ""yeast"", ""water"", ""salt"", ""butter"", ""garlic""]","['Make dough and let rise.', 'Roll into stick shapes.', 'Brush with garlic butter.', 'Bake until golden brown.']",1+,yes
Nature Art Frames,6,13,90,"craft, nature, decorative",low,outdoor,all,"[""sticks"", ""glue"", ""string"", ""natural decorations""]","['Arrange sticks into frame shape.', 'Glue corners together.', 'Decorate with natural materials.', 'Add string for hanging.']",1+,yes
Paper Plate Bee,3,8,30,"craft, insect, spring",low,indoor,spring,"[""paper plate"", ""yellow and black paint"", ""wings paper"", ""googly eyes""]","['Paint plate with yellow and black stripes.', 'Cut wings from paper.', 'Attach wings to back.', 'Add googly eyes and smile.']",1+,no
DIY Friendship Books,8,16,120,"craft, social, memory",low,indoor,all,"[""notebook"", ""decorations"", ""photos"", ""stickers""]","['Create book with questions on each page.', 'Pass between friends to fill out.', 'Add photos and memories.', 'Keep as friendship keepsake.']",2+,no
Backyard Sound Mapping,7,14,60,"educational, nature, listening",free,outdoor,all,"[""paper"", ""pencil""]","['Draw map of backyard area.', 'Sit quietly and listen.', 'Mark on map where each sound comes from.', 'Create visual sound map.']",1+,no
